Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA913133990000026002010203520,0.00,БАТЬКІВЩИНА,Запорізька обласна організація,25766789,Запорізька обл.,2021-06-30,2,2021
"АТ ""КБ ""ГЛОБУС""",Поточний рахунок,UA493805260000002600400123832,0.00,БАТЬКІВЩИНА,Запорізька обласна організація,25766789,Запорізька обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273524790000026007052205592,283313.70,БАТЬКІВЩИНА,ХЕРСОНСЬКА ОБЛАСНА організація,25801864,Херсонська обл.,2021-06-30,2,2021
"Акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA433052990000026007050347236,32676.91,БАТЬКІВЩИНА,Дніпропетровська обласна організація,25788756,Дніпропетровська обл.,2021-06-30,2,2021
"Івано-Франківська філія ПАТ АБ ""Укргазбанк"",МФО 320478",Поточний рахунок,UA083204780000000026007300867,341725.46,БАТЬКІВЩИНА,Івано-Франківська обласна організація,25789520,Івано-Франківська обл.,2021-06-30,2,2021
"Івано-Франківська філія ПАТ АБ ""Укргазбанк"",МФО 320478",Рахунок для соціальних виплат,UA483204780000026042903293899,0.00,БАТЬКІВЩИНА,Івано-Франківська обласна організація,25789520,Івано-Франківська обл.,2021-06-30,2,2021
АТ КБ Приватбанк,Поточний рахунок,UA563314010000026002300724001,0.00,БАТЬКІВЩИНА,Полтавська обласна організація,25784681,Полтавська обл.,2021-06-30,2,2021
АТ МЕГАБАНК,Поточний рахунок,UA373516290000000026007261695,6683.03,БАТЬКІВЩИНА,Полтавська обласна організація,25784681,Полтавська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA483154050000026000052404545,0.00,БАТЬКІВЩИНА,Теофіпольська районна організація Хмельницької області,25834657,Хмельницька обл.,2021-06-30,2,2021
"Публічне акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA643034400000026007055517909,593.60,БАТЬКІВЩИНА,Луцька міська організація,25910022,Волинська обл.,2021-06-30,2,2021
"Публічне акціонерне товариство акціонерний банк ""Укргазбанк""",Поточний рахунок,UA853204780000026001924857727,111028.85,БАТЬКІВЩИНА,Волинська обласна організація,25787544,Волинська обл.,2021-06-30,2,2021
"Публічне акціонерне товариство комерційний банк ""Приватбанк""",Поточний рахунок,UA223034400000026004055510716,0.00,БАТЬКІВЩИНА,Ковельська міська організація,25910039,Волинська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA763052990000026001036214237,418.91,БАТЬКІВЩИНА,Голосіївська районна організація,21716820,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA843154050000026002052308575,12688.89,БАТЬКІВЩИНА,Хмельницька обласна організація,22777686,Хмельницька обл.,2021-06-30,2,2021
"Державний ощадний банк України Публічне акціонерне товариство Філія ЧЕРНІВЕЦЬКЕ ОУ АТ""Ощадбанк""",Поточний рахунок,UA303563340000026005300496931,74531.86,БАТЬКІВЩИНА,Чернівецька обласна організація,21436173,Чернівецька обл.,2021-06-30,2,2021
Філія Рівненське ОУ АТ Ощадбанк м.Рівне,Поточний рахунок,UA413333680000026004301975917,1817.89,БАТЬКІВЩИНА,РІВНЕНСЬКА ОБЛАСНА організація,25797672,Рівненська обл.,2021-06-30,2,2021
"Філія ЗОУ АТ ""Ощадбанк""",Поточний рахунок,UA083123560000026003000619517,14615.18,БАТЬКІВЩИНА,ЗАКАРПАТСЬКА ОБЛАСНА організація,25446205,Закарпатська обл.,2021-06-30,2,2021
"АТ ""Укрексімбанк""",Поточний рахунок,UA933223130000026004000045552,3768.00,БАТЬКІВЩИНА,Донецька обласна організація,26502259,Донецька обл.,2021-06-30,2,2021
"ПАТ КБ ""Приватбанк""",Поточний рахунок,UA523354290000026005054005253,0.00,БАТЬКІВЩИНА,Донецька обласна організація,26502259,Донецька обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA803052990000026000046213832,13552.13,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA233052990000026006006205743,0.00,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-06-30,2,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""РАЙФФАЙЗЕН БАНК""",Поточний рахунок,UA143808050000000026007135493,1116.25,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-06-30,2,2021
"АКЦІОНЕРНЕ ТОВАРИСТВО ""РАЙФФАЙЗЕН БАНК""",Поточний рахунок,UA383808050000000026002135487,60.46,БАТЬКІВЩИНА,Київська міська організація,21709458,м.Київ,2021-06-30,2,2021
АТ КБ ПРИВАТБАНК,Поточний рахунок,UA503052990000026001040105860,1658.26,БАТЬКІВЩИНА,Тетіївська районна організація,36178843,Київська обл.,2021-06-30,2,2021
"ПАТ АБ ""Укргазбанк""",Поточний рахунок,UA483204780000026007212001988,627.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-06-30,2,2021
"ПАТ АБ ""Укргазбанк""",Рахунок для соціальних виплат,UA223204780000026046903289478,0.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-06-30,2,2021
"АТ""БАНК СІЧ""",Поточний рахунок,UA373808160000026008001201684,0.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-06-30,2,2021
"АТ ""МЕГАБАНК""",Поточний рахунок,UA623516290000000002600426373,0.00,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-06-30,2,2021
"АТ ""МЕГАБАНК""",Бюджетний рахунок,UA363516290000000002604826373,8771544.20,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-06-30,2,2021
"АТ ""ПРАВЕКС БАНК""","Рахунок для відшкодування витрат, пов’язаних із фінансуванням передвиборної агітації",UA303808380000026008700622652,12739.78,БАТЬКІВЩИНА,Центральний офіс,20069956,Україна,2021-06-30,2,2021
