Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,Примітки
"АТ ""Ощадбанк""",поточний рахунок,UA803226690000026004300956820,0,Європейська солідарність,Київська обласна організація,39495516,Київська область,2019-12-31,4,2019,
"ПАТ ""МІБ""",поточний рахунок,UA503805820000026000010325931,0,Європейська солідарність,Київська обласна організація,39495516,Київська область,2019-12-31,4,2019,
"ПАТ ""МІБ""",поточний рахунок,UA503805820000026044010325931,0,Європейська солідарність,Київська обласна організація,39495516,Київська область,2019-12-31,4,2019,соціальний
"АБ ""Південний""",поточний рахунок,UA453282090000026006010004725,"1072,07",Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2019-12-31,4,2019,поточний
"АБ ""Південний""",поточний рахунок,UA453282090000026040010004725,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2019-12-31,4,2019,спецрахунок для ФСС
"АБ ""Укргазбанк""",поточний рахунок,UA153204780000000026001266565,"34,42",Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA423543470000026000051523322,"2,52",Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA373543470000026042051507919,"41392,26",Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA373543470000029240051504238,0,Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA3338026900000026040056200237,0,Європейська солідарність,Київська міська організація,39154804,Київ,2019-12-31,4,2019,Поточний рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA693802690000026005056242489,"302,4",Європейська солідарність,Київська міська організація,39154804,Київ,2019-12-31,4,2019,Рахунок для соціальних виплат
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA093154050000026009052321812,"111,32",Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA163154050000026048052305907,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2019-12-31,4,2019,
"АТ ""Укрексімбанк""",поточний рахунок,UA533223130000026045000008600,0,Європейська солідарність,Запорізька обласна організація,39434317,Запорізька область,2019-12-31,4,2019,спец/р фсс твп
"АТ ""Укрексімбанк""",поточний рахунок,UA523223130000026008000005026,"1733,37",Європейська солідарність,Запорізька обласна організація,39434317,Запорізька область,2019-12-31,4,2019,поточний
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26421055700432,8,Європейська солідарність,Запорізька обласна організація,39434317,Запорізька область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA303333910000026009054713048,"3073,05",Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2019-12-31,4,2019,поточний рахунок
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA663333910000026043054707946,0,Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2019-12-31,4,2019,Соцстрах.
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA113333910000026046054702335,0,Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2019-12-31,4,2019,Соцстрах
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"712,42",Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2019-12-31,4,2019,розрахунковий
"ПАТ ""МІБ""",поточний рахунок,26048010318212,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2019-12-31,4,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA543266100000026001053219711,"1616,51",Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA683266100000026041053203743,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2019-12-31,4,2019,соціальний
"АБ ""Укргазбанк""",поточний рахунок,26003924420903,"222,4",Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2019-12-31,4,2019,поточний
"АБ ""Укргазбанк""",поточний рахунок,26042903290223,0,Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2019-12-31,4,2019,ФСС з ТВП
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA493052990000026002050282114,"803,09",Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA103052990000026044050222897,0,Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-12-31,4,2019,рахунок для соцiальних виплат
"ПАТ ""ПУМБ""",поточний рахунок,UA063348510000000026002106070,0,Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA583047950000026009053718941,"649,84",Європейська солідарність,Луганська обласна організація,39825996,Луганська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA583047950000026043053705040,0,Європейська солідарність,Луганська обласна організація,39825996,Луганська область,2019-12-31,4,2019,для соціальних виплат
"АТ ""Ощадбанк""",поточний рахунок,UA643054820000026004300644298,0,Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-12-31,4,2019,поточний
"АТ ""Ощадбанк""",поточний рахунок,UA243054820000026048300644298,0,Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-12-31,4,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA133052990000026005050304679,"861,43",Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-12-31,4,2019,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA493052990000026044050219770,0,Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2019-12-31,4,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA853375460000026009055016910,"338,76",Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2019-12-31,4,2019,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA353375460000026042055006794,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2019-12-31,4,2019,соціальний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA603235830000026002052912613,"738,82",Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2019-12-31,4,2019,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA553235830000026100052902581,60000,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2019-12-31,4,2019,строковий депозит
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA973235830000026003052925881,14000,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2019-12-31,4,2019,поточний депозит
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA323235830000026007052927788,18000,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2019-12-31,4,2019,поточний депозит
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA183235830000026042052904249,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2019-12-31,4,2019,соціальний рахунок
"ПАТ ""Комінвестбанк""",поточний рахунок,UA743122480000026008015001021,0,Європейська солідарність,Закарпатська обласна організація,39950317,Закарпатська область,2019-12-31,4,2019,поточний
"ПАТ ""Комінвестбанк""",поточний рахунок,UA963122480000026042015001021,0,Європейська солідарність,Закарпатська обласна організація,39950317,Закарпатська область,2019-12-31,4,2019,поточний для отримання цільових коштів
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA273387830000026009055114295,"3993,94",Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,UA113387830000026041055102340,0,Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2019-12-31,4,2019,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004054634768,0,Європейська солідарність,Кременчуцька міська організація,39957532,Полтавська область,2019-12-31,4,2019,
"ПАТ ""Банк Восток""",поточний рахунок,UA933071230000026003010325274,399,Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2019-12-31,4,2019,поточний рахунок
"ПАТ ""Банк Восток""",поточний рахунок,UA533071230000026047010325274,0,Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2019-12-31,4,2019,рахунок для соцвиплат
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,Європейська солідарність,Полтавська міська організація,39962153,Полтавська область,2019-12-31,4,2019,
"ПАТ ""МІБ""",поточний рахунок,UA88380582000026003010318161,"26122,34",Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-12-31,4,2019,поточний рахунок
"ПАТ ""МІБ""",поточний рахунок,UA653805820000026102030318161,150000,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-12-31,4,2019,депозитний рахунок (відкрито 29.08.2019)
"ПАТ ""МІБ""",поточний рахунок,26101020318161,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-12-31,4,2019,депозитний рахунок
"ПАТ ""МІБ""",поточний рахунок,UA283805820000026004020318161,"7019,18",Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-12-31,4,2019,поточний рахунок(відкритий 12.09.2019)
"ПАТ ""МІБ""",поточний рахунок,UA48380582000026047010318161,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2019-12-31,4,2019,поточний рахунок (ФСС)
"ПАТ ""Мегабанк""",поточний рахунок,UA563516290000000002600912063,"418,21",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2019-12-31,4,2019,
"ПАТ ""Мегабанк""",поточний рахунок,UA033516290000000002600420063,"253,19",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2019-12-31,4,2019,
"АБ ""Укргазбанк""",поточний рахунок,UA973204780000000026001266059,"38369,48",Європейська солідарність,Херсонська обласна організація,39438699,Херсонська область,2019-12-31,4,2019,
